STATE,MONTH_NAME,TOR_F_SCALE,TOR_WIDTH,TOR_LENGTH,DEATHS_DIRECT,CZ_NAME
Indiana,December,EF0,100.0,4.8,0,LAKE
Kentucky,December,EF3,1400.0,21.95,0,LOGAN
Kentucky,December,EF3,440.0,25.7,16,WARREN
Kentucky,December,EF1,440.0,3.56,0,EDMONSON
Kentucky,December,EF0,900.0,1.12,0,EDMONSON
Indiana,June,EF1,100.0,10.0,0,STEUBEN
Alabama,March,EF3,1100.0,39.35,0,SHELBY
Alabama,March,EF1,515.0,5.63,0,PICKENS
Alabama,March,EF1,150.0,0.52,0,CRENSHAW
Texas,May,EF0,50.0,0.24,0,JOHNSON
Pennsylvania,September,EF1,200.0,1.14,0,BUCKS
Connecticut,November,EF0,100.0,4.74,0,WINDHAM
Rhode Island,November,EF0,150.0,1.5,0,WASHINGTON
Mississippi,March,EF2,325.0,13.1,0,WAYNE
Alabama,March,EF3,2300.0,27.99,0,BIBB
Texas,May,EF2,659.0,5.43,0,ELLIS
Alabama,March,EF0,70.0,0.35,0,SUMTER
Alabama,March,EF3,2300.0,17.68,0,HALE
Alabama,March,EF2,500.0,9.86,0,CLARKE
New Jersey,September,EF3,400.0,12.37,0,GLOUCESTER
Texas,May,EFU,50.0,2.07,0,ELLIS
Nebraska,December,EF1,100.0,16.6,0,SAUNDERS
Pennsylvania,September,EF2,350.0,5.92,0,CHESTER
Alabama,March,EF1,475.0,9.78,0,SUMTER
Alabama,March,EF1,150.0,2.87,0,AUTAUGA
Alabama,March,EF0,65.0,0.21,0,BLOUNT
Alabama,March,EF1,1800.0,18.39,0,SHELBY
Mississippi,March,EF1,400.0,1.63,0,WAYNE
Alabama,March,EF2,850.0,6.03,0,CHILTON
Alabama,March,EF1,1660.0,6.02,0,CHILTON
Alabama,March,EF2,1000.0,4.54,0,CLAY
Massachusetts,August,EF0,35.0,0.54,0,WORCESTER
Iowa,December,EF1,100.0,9.97,0,MILLS
Alabama,March,EF2,1000.0,5.08,0,DALLAS
Texas,May,EF0,50.0,0.36,0,HOOD
Arkansas,March,EF0,10.0,0.1,0,DESHA
Alabama,March,EF1,200.0,2.85,0,TALLAPOOSA
Texas,May,EFU,25.0,0.01,0,HILL
Pennsylvania,September,EF2,400.0,8.28,1,MONTGOMERY
Alabama,March,EF1,300.0,10.5,0,HALE
Alabama,March,EF1,550.0,11.53,0,TUSCALOOSA
Texas,May,EF2,150.0,3.36,0,HILL
Texas,May,EF0,50.0,0.51,0,COLLIN
Missouri,October,EF1,100.0,1.17,0,REYNOLDS
Missouri,October,EF1,250.0,4.3,0,IRON
Missouri,October,EF2,450.0,6.89,0,ST. FRANCOIS
Mississippi,June,EF0,75.0,1.16,0,HARRISON
Arkansas,December,EF2,500.0,9.1,0,WOODRUFF
Arkansas,December,EF2,500.0,1.4,0,JACKSON
Mississippi,June,EF1,50.0,0.84,0,JACKSON
Arizona,July,EFU,10.0,0.59,0,PIMA
Mississippi,June,EF0,50.0,0.48,0,LEE
Mississippi,August,EF0,50.0,0.49,0,TISHOMINGO
Mississippi,June,EF0,50.0,0.4,0,LEE
Alabama,June,EF1,400.0,7.97,0,CONECUH
Pennsylvania,July,EF0,75.0,0.57,0,CRAWFORD
Mississippi,June,EF0,50.0,0.4,0,LEE
Mississippi,August,EF1,200.0,3.48,0,TISHOMINGO
Alabama,June,EF0,25.0,0.63,0,COVINGTON
Alabama,June,EF0,25.0,0.06,0,MOBILE
Missouri,October,EF3,880.0,14.83,0,MADISON
New Jersey,July,EF0,50.0,0.35,0,ESSEX
Tennessee,August,EF0,50.0,0.5,0,DICKSON
Colorado,May,EF0,20.0,3.54,0,CONEJOS
Oklahoma,October,EFU,50.0,0.2,0,GRADY
Tennessee,December,EF2,1800.0,3.24,0,LAKE
Missouri,December,EF2,1800.0,4.74,0,PEMISCOT
Tennessee,December,EF0,300.0,2.12,0,OBION
Nebraska,May,EFU,50.0,1.55,0,DUNDY
Nebraska,May,EFU,300.0,4.37,0,DUNDY
Kansas,May,EFU,200.0,1.85,0,RAWLINS
Kansas,May,EFU,100.0,2.39,0,RAWLINS
Kansas,May,EFU,50.0,1.5,0,DECATUR
Missouri,December,EF4,1800.0,17.79,2,PEMISCOT
Kansas,May,EFU,25.0,0.05,0,SHERMAN
Kansas,May,EFU,25.0,0.91,0,LOGAN
Kansas,May,EFU,25.0,0.96,0,WALLACE
Kansas,May,EFU,50.0,1.01,0,THOMAS
Kansas,May,EFU,25.0,1.54,0,THOMAS
Nebraska,May,EF2,575.0,8.29,0,DUNDY
Nebraska,May,EFU,100.0,1.79,0,HITCHCOCK
Kansas,October,EF1,100.0,6.32,0,EDWARDS
Iowa,December,EF0,50.0,3.5,0,CHICKASAW
Iowa,December,EF0,45.0,4.44,0,HOWARD
Kansas,October,EF0,75.0,1.84,0,FORD
Kansas,May,EF1,850.0,5.87,0,SHERIDAN
Kansas,October,EF1,75.0,8.88,0,HODGEMAN
Kansas,October,EF1,75.0,2.05,0,FORD
Kansas,October,EF1,75.0,3.48,0,KIOWA
Pennsylvania,October,EF2,700.0,15.67,0,WASHINGTON
Oklahoma,October,EFU,50.0,0.2,0,ROGER MILLS
Michigan,August,EF0,75.0,1.5,0,CHIPPEWA
Kansas,May,EFU,25.0,0.56,0,WALLACE
Kansas,May,EFU,25.0,0.46,0,THOMAS
Nebraska,May,EF0,350.0,1.88,0,DUNDY
Arkansas,December,EF3,1800.0,17.68,1,CRAIGHEAD
Missouri,December,EF3,1800.0,11.54,0,DUNKLIN
Tennessee,December,EF4,1800.0,11.22,3,LAKE
Tennessee,December,EF2,880.0,5.24,1,OBION
Arkansas,December,EF0,25.0,0.5,0,POINSETT
Arkansas,December,EF0,20.0,0.08,0,POINSETT
Arkansas,December,EF1,150.0,6.14,0,CRAIGHEAD
Tennessee,December,EF2,600.0,15.34,0,HENDERSON
Pennsylvania,October,EF0,100.0,0.54,0,ALLEGHENY
Tennessee,December,EF2,1000.0,6.16,0,DYER
Tennessee,December,EF3,1000.0,9.67,0,GIBSON
Tennessee,December,EF2,1000.0,2.02,0,OBION
Tennessee,December,EF0,50.0,0.53,0,FAYETTE
Tennessee,December,EF1,300.0,4.23,0,MADISON
Mississippi,December,EF1,100.0,4.5,0,PRENTISS
Tennessee,December,EF3,1000.0,27.78,0,HENRY
Tennessee,December,EF0,80.0,3.09,0,OBION
Iowa,December,EF0,90.0,4.6,0,HOWARD
Pennsylvania,October,EF1,400.0,4.7,0,ALLEGHENY
Arkansas,December,EF2,250.0,3.6,0,POINSETT
Tennessee,December,EF1,100.0,8.06,0,DECATUR
Tennessee,December,EF0,100.0,1.01,0,BENTON
Colorado,May,EFU,20.0,2.6,0,CROWLEY
Colorado,May,EFU,100.0,22.75,0,LAS ANIMAS
Colorado,May,EFU,150.0,19.85,0,LAS ANIMAS
Pennsylvania,October,EF1,40.0,1.64,0,BEAVER
Tennessee,December,EF3,1000.0,25.83,0,WEAKLEY
Arkansas,December,EF3,1800.0,9.72,1,MISSISSIPPI
Pennsylvania,October,EF1,50.0,0.53,0,WASHINGTON
Oklahoma,October,EF0,50.0,0.32,0,LINCOLN
Tennessee,December,EF1,1000.0,0.47,0,GIBSON
Tennessee,December,EF1,300.0,3.63,0,HENDERSON
Oklahoma,October,EF1,200.0,2.89,0,KIOWA
Oklahoma,October,EF2,100.0,8.1,0,CADDO
Colorado,May,EFU,20.0,6.86,0,LAS ANIMAS
Mississippi,August,EF0,100.0,0.53,0,HARRISON
Mississippi,August,EF0,100.0,0.52,0,HARRISON
Mississippi,August,EF0,75.0,10.55,0,HANCOCK
Mississippi,August,EF0,150.0,0.17,0,HARRISON
Kansas,May,EF1,450.0,3.51,0,RAWLINS
Pennsylvania,October,EF1,200.0,1.52,0,WASHINGTON
Arizona,July,EF1,300.0,1.25,0,COCONINO
Colorado,May,EFU,20.0,0.92,0,BENT
Arizona,July,EF0,10.0,0.7,0,YAVAPAI
Pennsylvania,October,EF1,110.0,2.63,0,BEAVER
Colorado,May,EFU,20.0,2.43,0,OTERO
Louisiana,August,EF1,175.0,4.92,0,ST. TAMMANY
Louisiana,August,EF0,100.0,0.88,0,ST. TAMMANY
Minnesota,August,EFU,20.0,3.54,0,COTTONWOOD
Arkansas,May,EF0,100.0,2.24,0,GREENE
Mississippi,August,EF0,200.0,2.88,0,HANCOCK
Minnesota,August,EF0,20.0,3.29,0,BROWN
Minnesota,August,EFU,20.0,1.91,0,MURRAY
Nebraska,May,EFU,50.0,0.15,0,DUNDY
Illinois,October,EF2,100.0,14.03,0,RANDOLPH
Mississippi,August,EF0,125.0,3.47,0,HARRISON
South Dakota,August,EFU,40.0,0.45,0,TURNER
Minnesota,August,EFU,10.0,0.08,0,KANDIYOHI
Mississippi,August,EF1,150.0,1.67,0,HANCOCK
Mississippi,August,EF0,50.0,0.74,0,HARRISON
Pennsylvania,October,EF0,300.0,8.72,0,BUTLER
Pennsylvania,October,EF1,30.0,0.38,0,WASHINGTON
Pennsylvania,October,EF1,110.0,0.55,0,BUTLER
Illinois,October,EF2,75.0,5.83,0,GREENE
South Dakota,August,EFU,30.0,1.1,0,LINCOLN
Iowa,August,EFU,20.0,0.31,0,BUENA VISTA
Iowa,August,EFU,40.0,0.79,0,OSCEOLA
Mississippi,August,EF0,75.0,0.51,0,HARRISON
Nebraska,May,EF0,150.0,1.72,0,KEARNEY
Pennsylvania,October,EF1,260.0,0.58,0,JEFFERSON
Minnesota,August,EFU,20.0,2.21,0,MURRAY
Kansas,October,EF1,150.0,12.89,0,HASKELL
Kansas,October,EF1,75.0,7.14,0,FORD
Kansas,October,EF1,50.0,0.89,0,FORD
Kansas,October,EF1,100.0,6.58,0,EDWARDS
Tennessee,May,EF1,50.0,2.6,0,OBION
Tennessee,May,EF0,80.0,3.14,0,BENTON
Minnesota,August,EF0,25.0,4.29,0,BROWN
Minnesota,August,EF0,25.0,0.94,0,BROWN
Minnesota,August,EFU,20.0,0.63,0,BROWN
Mississippi,August,EF0,200.0,1.04,0,HARRISON
Minnesota,August,EF0,50.0,2.12,0,STEARNS
South Dakota,August,EFU,20.0,0.9,0,LINCOLN
South Dakota,August,EFU,20.0,1.6,0,LINCOLN
California,September,EF0,9.0,1.79,0,LOS ANGELES
Mississippi,August,EF0,200.0,3.34,0,HANCOCK
Mississippi,April,EF0,75.0,0.71,0,HANCOCK
Missouri,October,EF2,400.0,2.44,0,STE. GENEVIEVE
Iowa,August,EF0,50.0,2.42,0,OSCEOLA
Mississippi,August,EF0,150.0,1.05,0,HARRISON
Iowa,August,EF0,30.0,3.64,0,OSCEOLA
Minnesota,August,EF0,25.0,0.44,0,WASECA
Missouri,October,EF3,450.0,9.85,0,STE. GENEVIEVE
Minnesota,August,EFU,40.0,1.18,0,MURRAY
Minnesota,August,EFU,20.0,0.64,0,MURRAY
Minnesota,August,EF0,25.0,0.68,0,WASECA
Minnesota,August,EF0,25.0,2.07,0,STEARNS
Mississippi,August,EF0,50.0,10.19,0,JACKSON
Oklahoma,October,EFU,25.0,0.1,0,WASHITA
Oklahoma,October,EF1,300.0,7.26,0,TILLMAN
Oklahoma,October,EF1,300.0,0.4,0,TILLMAN
Oklahoma,October,EF1,300.0,0.5,0,KIOWA
Oklahoma,October,EFU,20.0,0.2,0,CUSTER
Oklahoma,October,EFU,20.0,0.1,0,KIOWA
Oklahoma,October,EF1,50.0,4.4,0,CADDO
Oklahoma,October,EF1,75.0,3.25,0,OKLAHOMA
Arkansas,June,EFU,25.0,1.58,0,UNION
Oklahoma,October,EF1,900.0,2.9,0,KIOWA
Oklahoma,October,EF0,900.0,5.5,0,COMANCHE
Oklahoma,October,EFU,30.0,0.5,0,CADDO
Oklahoma,October,EF0,50.0,4.24,0,OKLAHOMA
Texas,June,EF0,40.0,1.62,0,SMITH
Oklahoma,October,EF1,150.0,6.4,0,CANADIAN
Oklahoma,October,EF1,400.0,9.6,0,CUSTER
Oklahoma,October,EFU,50.0,0.68,0,GRADY
Oklahoma,October,EF0,30.0,0.4,0,TILLMAN
Oklahoma,October,EFU,50.0,2.6,0,COMANCHE
Oklahoma,October,EF1,50.0,6.6,0,CLEVELAND
Oklahoma,October,EFU,50.0,1.15,0,CADDO
Texas,June,EF0,20.0,0.25,0,CHEROKEE
Texas,June,EF0,20.0,0.08,0,CHEROKEE
Oklahoma,October,EF0,10.0,0.1,0,BECKHAM
Kansas,October,EFU,75.0,4.59,0,KIOWA
Ohio,October,EF1,70.0,0.43,0,JEFFERSON
Ohio,October,EF1,50.0,7.86,0,BELMONT
Iowa,December,EF1,80.0,6.7,0,FLOYD
Iowa,December,EF1,65.0,1.79,0,FLOYD
Iowa,December,EF1,180.0,3.99,0,CHICKASAW
Iowa,December,EF1,200.0,2.65,0,FLOYD
Iowa,December,EF0,50.0,1.46,0,HOWARD
Iowa,December,EF0,45.0,5.91,0,HOWARD
Kansas,October,EF1,75.0,1.94,0,GRAY
Pennsylvania,October,EF1,200.0,2.11,0,BEAVER
Ohio,October,EF1,350.0,1.37,0,MUSKINGUM
Ohio,October,EF0,25.0,0.31,0,GUERNSEY
Pennsylvania,October,EF0,50.0,0.94,0,BEAVER
Iowa,December,EF1,100.0,3.85,0,O'BRIEN
Illinois,December,EF1,690.0,14.8,0,FAYETTE
Iowa,December,EF1,75.0,4.56,0,WOODBURY
Iowa,December,EF2,100.0,8.44,0,WOODBURY
Iowa,December,EF1,75.0,6.37,0,BUENA VISTA
Iowa,December,EF2,100.0,4.77,0,BUENA VISTA
Iowa,December,EF1,75.0,4.28,0,WOODBURY
Iowa,December,EF1,75.0,3.84,0,CHEROKEE
Iowa,December,EFU,50.0,1.81,0,CHEROKEE
Iowa,December,EF1,75.0,13.0,0,IDA
Iowa,December,EF0,50.0,2.92,0,IDA
Iowa,December,EF1,150.0,6.94,0,BUENA VISTA
Iowa,December,EF1,50.0,3.96,0,DICKINSON
Iowa,December,EF1,250.0,11.16,0,CHEROKEE
Illinois,December,EF3,300.0,4.22,6,MADISON
Missouri,December,EF0,50.0,4.27,0,MONTGOMERY
Alabama,December,EF1,285.0,6.03,0,DEKALB
Missouri,December,EF1,50.0,2.42,0,ST. LOUIS
Kentucky,December,EF1,500.0,7.25,0,CALLOWAY
Kentucky,December,EF1,100.0,8.58,0,TODD
Kentucky,December,EF0,25.0,0.29,0,LIVINGSTON
Kentucky,December,EF0,300.0,2.32,0,GRAVES
Kentucky,December,EF0,75.0,4.43,0,TODD
Illinois,December,EF1,175.0,3.88,0,FRANKLIN
Kentucky,December,EF0,100.0,5.92,0,GRAVES
Delaware,July,EF1,100.0,4.7,0,SUSSEX
New Jersey,July,EF1,75.0,0.94,0,CAPE MAY
Tennessee,December,EF0,100.0,2.12,0,BEDFORD
New Jersey,July,EF0,110.0,0.27,0,OCEAN
Kentucky,December,EF3,2600.0,9.48,0,HICKMAN
Kentucky,December,EF1,75.0,2.7,0,MUHLENBERG
Kentucky,December,EF4,2420.0,16.77,11,MUHLENBERG
Kentucky,December,EF4,2000.0,10.17,1,FULTON
Alabama,December,EF1,50.0,0.95,0,DEKALB
Kentucky,December,EF1,1200.0,4.45,0,TODD
Kentucky,December,EF3,2100.0,15.09,1,LYON
Kentucky,December,EF4,2300.0,21.09,24,GRAVES
Kentucky,December,EF4,2480.0,16.17,4,CALDWELL
Kentucky,December,EF1,400.0,0.74,0,CALLOWAY
Kentucky,December,EF2,2000.0,23.6,0,CHRISTIAN
Pennsylvania,July,EF1,90.0,2.28,0,LEHIGH
Pennsylvania,July,EF1,90.0,0.62,0,BERKS
Pennsylvania,July,EF1,75.0,1.15,0,LEHIGH
New Jersey,July,EF1,100.0,1.64,0,MERCER
New Jersey,July,EF1,250.0,6.31,0,OCEAN
Pennsylvania,July,EF1,70.0,2.69,0,BUCKS
Pennsylvania,July,EF2,400.0,0.28,0,BUCKS
New Jersey,July,EF1,250.0,0.21,0,BURLINGTON
Pennsylvania,July,EF3,530.0,0.62,0,PHILADELPHIA
Pennsylvania,July,EF3,530.0,2.78,0,BUCKS
New Jersey,July,EF2,400.0,6.03,0,MERCER
New Jersey,July,EF2,75.0,4.2,0,OCEAN
New Jersey,July,EF0,80.0,0.76,0,OCEAN
Pennsylvania,July,EF0,40.0,0.44,0,PHILADELPHIA
New Jersey,July,EF1,300.0,7.75,0,BURLINGTON
Kentucky,December,EF4,2450.0,18.08,1,MARSHALL
Kentucky,December,EF4,2000.0,20.56,15,HOPKINS
Missouri,December,EF3,150.0,16.08,1,ST. CHARLES
Missouri,December,EF0,50.0,2.74,0,ST. LOUIS
Missouri,December,EF1,50.0,6.06,0,ST. CHARLES
Illinois,December,EF1,300.0,10.11,0,MONTGOMERY
Missouri,December,EF2,300.0,6.86,0,REYNOLDS
Illinois,December,EF1,150.0,8.94,0,BOND
Tennessee,December,EF1,80.0,1.17,0,MOORE
Tennessee,December,EF0,50.0,4.99,0,GILES
Illinois,August,EFU,20.0,0.11,0,JASPER
Iowa,May,EFU,50.0,0.05,0,FREMONT
Oklahoma,June,EFU,30.0,1.5,0,ALFALFA
Illinois,January,EF0,25.0,0.32,0,MACON
Iowa,July,EF1,40.0,1.51,0,POTTAWATTAMIE
New Mexico,May,EFU,50.0,1.0,0,LEA
New Mexico,May,EFU,50.0,3.5,0,LEA
Washington,July,EF0,40.0,0.9,0,LINCOLN
Michigan,July,EF0,75.0,0.37,0,LIVINGSTON
Illinois,March,EF1,75.0,7.75,0,LEE
Illinois,March,EF1,150.0,13.54,0,BOONE
Texas,April,EF0,33.0,0.38,0,LIMESTONE
Illinois,March,EFU,15.0,0.03,0,LIVINGSTON
Georgia,January,EF2,1600.0,8.12,0,TROUP
Illinois,March,EF2,350.0,9.29,0,LEE
Georgia,January,EF1,300.0,2.53,0,SPALDING
Illinois,August,EF0,10.0,0.38,0,MONROE
Mississippi,June,EF2,300.0,2.35,0,JACKSON
Louisiana,January,EFU,100.0,2.91,0,JEFFERSON
Nebraska,July,EF1,90.0,0.53,0,CUMING
North Carolina,April,EF0,30.0,7.67,0,IREDELL
Nebraska,July,EF1,50.0,0.25,0,COLFAX
Nebraska,July,EF0,15.0,1.1,0,BURT
Iowa,July,EF2,100.0,9.4,0,HARRISON
Iowa,July,EF1,50.0,0.52,0,SHELBY
Mississippi,January,EF1,365.0,2.61,0,JONES
Mississippi,February,EF1,100.0,1.63,0,MONROE
Tennessee,February,EF1,105.0,3.13,0,MCNAIRY
New Jersey,June,EF1,475.0,1.38,0,SOMERSET
Illinois,August,EF2,450.0,23.43,0,CHRISTIAN
North Carolina,September,EF0,50.0,0.48,0,PERQUIMANS
Nebraska,May,EF2,1600.0,8.93,0,DODGE
Alabama,April,EF0,50.0,0.27,0,COFFEE
Arizona,August,EF0,25.0,0.1,0,PIMA
New Jersey,April,EF1,300.0,0.67,0,BURLINGTON
Connecticut,September,EF0,70.0,1.61,0,WINDHAM
Georgia,January,EF1,400.0,3.8,0,WASHINGTON
Oklahoma,February,EF1,50.0,0.4,0,LINCOLN
Georgia,January,EF0,150.0,0.62,0,COWETA
Georgia,January,EF1,100.0,2.45,0,HEARD
Rhode Island,September,EF1,70.0,0.21,0,PROVIDENCE
Massachusetts,July,EF0,250.0,2.02,0,WORCESTER
Minnesota,June,EF2,250.0,6.22,0,MAHNOMEN
Massachusetts,July,EF0,25.0,0.16,0,NORFOLK
Alabama,April,EF1,105.0,1.6,0,HOUSTON
Georgia,April,EF1,150.0,1.38,0,DECATUR
Georgia,April,EF1,250.0,0.37,0,DECATUR
Georgia,April,EF1,160.0,1.21,0,THOMAS
Georgia,April,EF1,75.0,2.27,0,THOMAS
Florida,April,EF1,100.0,0.55,0,MADISON
Florida,April,EF0,75.0,1.48,0,GADSDEN
Georgia,January,EF0,500.0,5.2,0,JEFFERSON
New Jersey,April,EF1,300.0,0.07,0,BURLINGTON
New Jersey,April,EF2,150.0,0.19,0,MONMOUTH
Florida,April,EF0,50.0,0.9,0,CALHOUN
Florida,April,EF1,75.0,0.8,0,BAY
Florida,April,EF0,50.0,2.3,0,WAKULLA
Oklahoma,February,EF0,50.0,0.2,0,ALFALFA
Kentucky,January,EF1,200.0,1.3,0,MCCRACKEN
Arkansas,January,EF1,350.0,0.24,0,UNION
Georgia,January,EF1,210.0,3.66,0,COFFEE
Georgia,January,EF0,200.0,2.2,0,WILCOX
Oklahoma,January,EFU,100.0,0.1,0,OSAGE
Georgia,January,EF1,600.0,7.55,0,BACON
Tennessee,January,EF0,30.0,0.43,0,JEFFERSON
Tennessee,January,EF0,100.0,1.11,0,JEFFERSON
Oklahoma,January,EF1,200.0,0.6,0,OTTAWA
Oklahoma,January,EFU,200.0,2.5,0,SEQUOYAH
South Carolina,January,EF0,75.0,3.49,0,AIKEN
Arkansas,January,EF1,200.0,2.09,0,GARLAND
Kentucky,January,EF0,50.0,0.27,0,GRANT
Pennsylvania,August,EF0,20.0,0.45,0,ERIE
South Carolina,January,EF1,75.0,2.07,0,GREENWOOD
South Carolina,January,EF1,100.0,9.05,0,LAURENS
South Carolina,January,EF0,50.0,4.58,0,LEXINGTON
Georgia,January,EF0,300.0,0.64,0,CLINCH
Oklahoma,February,EF1,75.0,11.0,0,GREER
Oklahoma,February,EF1,600.0,7.5,0,KIOWA
South Carolina,January,EF0,50.0,1.43,0,LEXINGTON
South Carolina,January,EF1,50.0,4.0,0,LEXINGTON
South Carolina,January,EF0,50.0,2.62,0,ORANGEBURG
South Carolina,January,EF0,25.0,0.12,0,CALHOUN
Georgia,January,EF1,200.0,3.16,0,PIERCE
Georgia,January,EF0,50.0,0.18,0,CHARLTON
Kentucky,January,EF1,200.0,3.9,0,BALLARD
Georgia,January,EF1,150.0,1.46,0,COBB
New Jersey,April,EF1,300.0,1.81,0,MERCER
New Jersey,April,EF1,300.0,0.08,0,MONMOUTH
North Carolina,January,EF0,100.0,6.06,0,GASTON
North Carolina,January,EF1,125.0,0.33,0,BEAUFORT
Alabama,January,EF1,325.0,5.79,0,LIMESTONE
Alabama,January,EF0,70.0,2.34,0,JACKSON
Arkansas,January,EF0,30.0,0.57,0,DESHA
Virginia,January,EF0,50.0,2.16,0,SOUTHAMPTON
Georgia,January,EF1,150.0,5.74,0,BUTTS
Alabama,January,EF1,70.0,0.6,0,FRANKLIN
Kentucky,January,EF0,50.0,1.21,0,CHRISTIAN
Oklahoma,February,EF0,75.0,5.1,0,CADDO
Oklahoma,February,EF1,500.0,5.5,0,OKLAHOMA
Oklahoma,February,EF2,600.0,6.12,0,MCCLAIN
Illinois,January,EF0,100.0,1.3,0,MASSAC
Illinois,January,EF1,25.0,2.9,0,FORD
Oklahoma,February,EF0,75.0,0.25,0,GRADY
Oklahoma,February,EF1,100.0,6.0,0,BECKHAM
Oklahoma,February,EFU,200.0,7.5,0,HARMON
Oklahoma,February,EF2,900.0,20.0,0,CLEVELAND
Georgia,January,EF1,100.0,3.13,0,WILCOX
Florida,January,EF0,75.0,0.57,0,WALTON
Florida,January,EF0,50.0,0.47,0,LIBERTY
Florida,January,EF0,50.0,1.48,0,WALTON
Florida,January,EF1,200.0,0.33,0,WAKULLA
Tennessee,January,EF0,150.0,0.57,0,MEIGS
Kentucky,January,EF1,100.0,1.27,0,HENRY
Kentucky,January,EF1,80.0,3.6,0,MERCER
Kentucky,January,EF1,125.0,0.84,0,BOYLE
Kentucky,January,EF1,80.0,1.2,0,MADISON
Alabama,January,EF1,325.0,7.48,0,MORGAN
Alabama,January,EF1,325.0,17.05,0,LAWRENCE
Alabama,January,EF1,150.0,7.07,0,HENRY
Florida,January,EF1,550.0,3.24,0,LEON
Georgia,January,EF2,80.0,5.89,0,COOK
California,January,EF0,50.0,0.3,0,SACRAMENTO
Alabama,January,EF0,360.0,4.17,0,PERRY
Alabama,January,EF0,100.0,1.11,0,MACON
Alabama,January,EF1,500.0,4.83,0,PERRY
Mississippi,June,EF0,50.0,1.01,0,RANKIN
Illinois,January,EFU,10.0,0.03,0,LOGAN
Iowa,January,EFU,10.0,0.85,0,LINN
Iowa,January,EF1,400.0,4.7,0,IOWA
Arkansas,March,EF2,300.0,1.8,0,PIKE
Louisiana,January,EF1,75.0,6.47,0,BEAUREGARD
Alabama,January,EF0,75.0,0.67,0,MACON
Alabama,January,EF0,100.0,2.82,0,BIBB
Oklahoma,January,EF0,700.0,5.3,0,MAYES
Florida,January,EF0,50.0,0.57,0,WALTON
Florida,January,EF2,85.0,0.78,0,WALTON
Arkansas,March,EF1,100.0,1.1,0,PRAIRIE
Arkansas,March,EF2,125.0,6.8,0,STONE
Louisiana,January,EF2,500.0,12.14,0,CALCASIEU
Louisiana,January,EF2,300.0,8.31,0,BEAUREGARD
Oklahoma,January,EF1,650.0,8.6,0,MCINTOSH
Georgia,January,EF1,75.0,2.01,0,MCDUFFIE
Louisiana,January,EF1,70.0,5.2,0,SABINE
Mississippi,June,EF0,200.0,1.96,0,MARION
Georgia,February,EF1,200.0,5.74,0,TROUP
Louisiana,January,EF0,50.0,0.31,0,RED RIVER
California,January,EF1,40.0,0.39,0,CALAVERAS
Arkansas,February,EF1,200.0,3.4,0,NEWTON
Arkansas,February,EF1,75.0,1.35,0,SEARCY
Louisiana,January,EF2,1928.0,14.76,0,JACKSON
California,February,EF0,15.0,0.07,0,LOS ANGELES
Illinois,January,EFU,10.0,0.14,0,CHRISTIAN
Alabama,January,EF2,800.0,9.06,0,ELMORE
Louisiana,January,EF2,900.0,3.94,0,UNION
Arkansas,January,EF1,80.0,5.11,0,COLUMBIA
Mississippi,June,EF1,450.0,3.58,0,SCOTT
Mississippi,June,EF0,100.0,2.64,0,SMITH
Alabama,January,EF1,100.0,0.15,0,PERRY
Alabama,January,EF0,60.0,3.18,0,AUTAUGA
Alabama,January,EF0,150.0,1.71,0,COOSA
Alabama,January,EF0,150.0,1.11,0,RANDOLPH
Georgia,January,EF0,100.0,0.25,0,DE KALB
Arkansas,January,EF1,840.0,9.29,0,UNION
Mississippi,June,EF2,400.0,6.08,0,RANKIN
Mississippi,June,EF0,100.0,0.92,0,RANKIN
Mississippi,June,EF0,400.0,2.5,0,SMITH
Mississippi,June,EF1,300.0,2.05,0,RANKIN
Texas,January,EF1,75.0,5.5,0,JEFFERSON
Texas,January,EF2,500.0,13.07,0,ORANGE
Illinois,January,EFU,10.0,0.09,0,SANGAMON
Illinois,February,EF0,30.0,1.4,0,DU PAGE
Illinois,February,EF0,100.0,0.8,0,KENDALL
Illinois,February,EF0,100.0,1.4,0,WILL
Missouri,February,EF1,200.0,0.75,0,NEWTON
Missouri,February,EF0,100.0,1.29,0,DADE
Florida,April,EF0,100.0,0.76,0,PALM BEACH
Florida,April,EF2,320.0,2.61,0,PALM BEACH
Arkansas,February,EF2,250.0,6.72,0,MARION
Arkansas,February,EF2,250.0,4.25,0,SEARCY
Texas,February,EF1,50.0,1.88,0,WHEELER
Indiana,February,EF1,50.0,0.29,0,HANCOCK
Texas,June,EF3,600.0,9.14,4,MOTLEY
Florida,February,EF1,50.0,0.18,0,WALTON
Missouri,February,EF0,200.0,0.41,0,DADE
Florida,April,EF0,10.0,0.03,0,PALM BEACH
Florida,April,EF0,10.0,0.06,0,BROWARD
Texas,June,EFU,30.0,0.06,0,DICKENS
Texas,June,EFU,100.0,2.82,0,MOTLEY
Texas,June,EFU,50.0,0.35,0,DICKENS
Mississippi,November,EF1,350.0,2.29,0,MADISON
North Carolina,April,EF0,60.0,0.06,0,SURRY
Illinois,October,EF1,25.0,0.42,0,BROWN
California,February,EFU,10.0,0.1,0,MENDOCINO
Illinois,February,EFU,25.0,1.53,0,CHAMPAIGN
Illinois,February,EF0,30.0,1.14,0,CHAMPAIGN
Indiana,February,EF1,50.0,5.24,0,HANCOCK
Colorado,April,EF0,50.0,0.01,0,ADAMS
